Time,U_mean,U_max
5/18/2007 1:39,9.82,10.3
5/18/2007 1:50,10.44,10.68
5/18/2007 1:59,10.67,11.06
5/18/2007 2:10,10.82,11.25
5/18/2007 2:19,10.82,11.25
5/18/2007 2:30,10.65,11.06
5/18/2007 2:39,10.67,11.25
5/18/2007 2:50,10.75,11.06
5/18/2007 3:00,10.81,11.25
5/18/2007 3:09,11.13,11.44
5/18/2007 3:20,11.46,11.83
5/18/2007 3:29,11.35,11.63
5/18/2007 3:40,11.23,11.63
5/18/2007 3:49,11.23,11.44
5/18/2007 4:00,10.79,11.06
5/18/2007 4:09,11.21,11.63
5/18/2007 4:20,11.49,11.63
5/18/2007 4:30,11.61,11.83
5/18/2007 4:39,11.77,12.02
5/18/2007 4:50,11.77,12.02
5/18/2007 4:59,11.91,12.02
5/18/2007 5:10,12.02,12.21
5/18/2007 5:19,12.49,12.97
5/18/2007 5:30,13.19,13.55
5/18/2007 5:39,13.22,13.55
5/18/2007 5:50,13.24,13.55
5/18/2007 6:00,13.03,13.55
5/18/2007 6:09,13.15,13.55
5/18/2007 6:20,13.45,13.74
5/18/2007 6:29,13.57,13.93
5/18/2007 6:40,14.08,14.31
5/18/2007 6:49,14.25,14.69
5/18/2007 7:00,14.53,14.89
5/18/2007 7:09,14.97,15.65
5/18/2007 7:20,15.32,16.03
5/18/2007 7:30,14.88,15.84
5/18/2007 7:39,12.98,14.69
5/18/2007 7:50,13.2,15.08
5/18/2007 7:59,12.47,14.12
5/18/2007 8:10,11.72,13.74
5/18/2007 8:19,10.95,13.74
5/18/2007 8:30,11.7,13.16
5/18/2007 8:39,10.71,12.59
5/18/2007 8:50,10.9,13.55
5/18/2007 9:00,10.24,12.59
5/18/2007 9:09,10.12,12.4
5/18/2007 9:20,9.91,11.63
5/18/2007 9:29,10.41,12.02
5/18/2007 9:40,11.22,13.36
5/18/2007 9:49,9.9,12.59
5/18/2007 10:00,9.74,11.06
5/18/2007 10:09,9.2,10.49
5/18/2007 10:20,9.39,11.83
5/18/2007 10:30,9.39,11.06
5/18/2007 10:39,9.11,11.06
5/18/2007 10:50,8.64,10.87
5/18/2007 10:59,8.58,10.87
5/18/2007 11:10,8.48,9.91
5/18/2007 11:19,8.76,10.3
5/18/2007 11:30,8.86,11.25
5/18/2007 11:39,8.28,10.49
5/18/2007 11:50,8.53,9.72
5/18/2007 12:00,8.51,10.87
5/18/2007 12:09,8.41,11.25
5/18/2007 12:20,8.54,11.44
5/18/2007 12:29,9.43,12.4
5/18/2007 12:40,8.99,10.68
5/18/2007 12:49,8.48,9.91
5/18/2007 13:00,8.54,10.49
5/18/2007 13:09,8.23,10.87
5/18/2007 13:20,8.76,11.06
5/18/2007 13:30,8.74,10.49
5/18/2007 13:39,8.69,11.83
5/18/2007 13:50,8.63,11.44
5/18/2007 13:59,8.41,11.06
5/18/2007 14:10,8.91,11.83
5/18/2007 14:19,8.69,12.02
5/18/2007 14:30,8.64,10.87
5/18/2007 14:39,8.73,10.87
5/18/2007 14:50,8.71,10.68
5/18/2007 15:00,8.69,10.68
5/18/2007 15:09,9.08,10.49
5/18/2007 15:20,8.44,10.68
5/18/2007 15:29,8.73,10.68
5/18/2007 15:40,8.31,10.3
5/18/2007 15:49,8.05,10.49
5/18/2007 16:00,8.27,10.1
5/18/2007 16:09,7.991,9.34
5/18/2007 16:20,8.11,9.91
5/18/2007 16:30,7.954,10.1
5/18/2007 16:39,8.11,9.53
5/18/2007 16:50,8.31,9.91
5/18/2007 16:59,8.37,9.53
5/18/2007 17:10,8.25,9.34
5/18/2007 17:19,8.19,9.91
5/18/2007 17:30,8.53,10.49
5/18/2007 17:39,8.88,10.3
5/18/2007 17:50,8.67,10.68
5/18/2007 18:00,8.71,11.06
5/18/2007 18:09,8.47,9.72
5/18/2007 18:20,8.68,9.91
5/18/2007 18:29,9.23,10.1
5/18/2007 18:40,8.47,9.91
5/18/2007 18:49,8.57,9.53
5/18/2007 19:00,9.73,10.3
5/18/2007 19:09,8.3,9.91
5/18/2007 19:20,7.386,8.77
5/18/2007 19:30,8.44,9.34
5/18/2007 19:39,8.89,10.1
5/18/2007 19:50,9.08,9.72
5/18/2007 19:59,8.96,9.53
5/18/2007 20:10,8.88,9.34
5/18/2007 20:19,8.9,9.53
5/18/2007 20:30,9.01,9.91
5/18/2007 20:39,9.8,10.1
5/18/2007 20:50,10.06,10.49
5/18/2007 21:00,9.7,10.1
5/18/2007 21:09,10.1,10.49
5/18/2007 21:20,10.32,10.87
5/18/2007 21:29,10.03,10.68
5/18/2007 21:40,10.17,10.87
5/18/2007 21:49,10.93,11.63
5/18/2007 22:00,11.03,11.44
5/18/2007 22:09,11.29,11.83
5/18/2007 22:20,11.69,12.21
5/18/2007 22:30,12.33,13.36
5/18/2007 22:39,13.56,14.31
5/18/2007 22:50,14.12,14.5
5/18/2007 22:59,14.09,14.5
5/18/2007 23:10,14.6,15.08
5/18/2007 23:19,15.4,15.84
5/18/2007 23:30,15.72,16.03
5/18/2007 23:39,15.91,16.61
5/18/2007 23:50,16.29,16.8
5/19/2007 0:00,15.77,16.22
5/19/2007 0:09,15.61,16.22
5/19/2007 0:20,15.83,16.22
5/19/2007 0:29,15.44,16.42
5/19/2007 0:40,15.98,16.8
5/19/2007 0:49,15.95,16.99
5/19/2007 1:00,16.32,17.18
5/19/2007 1:09,16.31,17.18
5/19/2007 1:20,17.21,18.14
5/19/2007 1:30,17.9,18.52
5/19/2007 1:39,17.18,17.95
5/19/2007 1:50,17.84,18.33
5/19/2007 1:59,17.47,18.33
5/19/2007 2:10,16.52,17.56
5/19/2007 2:19,16.78,18.33
5/19/2007 2:30,17.05,18.33
5/19/2007 2:39,17.07,17.95
5/19/2007 2:50,16.95,17.95
5/19/2007 3:00,16.63,17.56
5/19/2007 3:09,16.31,17.18
5/19/2007 3:20,16.09,17.37
5/19/2007 3:29,16.17,16.99
5/19/2007 3:40,16.02,16.99
5/19/2007 3:49,16.22,17.37
5/19/2007 4:00,16.53,17.56
5/19/2007 4:09,17.25,18.71
5/19/2007 4:20,17.16,18.52
5/19/2007 4:30,17.64,18.52
5/19/2007 4:39,17.86,19.09
5/19/2007 4:50,18.23,19.09
5/19/2007 4:59,18.35,19.09
5/19/2007 5:10,18.38,19.09
5/19/2007 5:19,18.32,19.09
5/19/2007 5:30,18.16,18.9
5/19/2007 5:39,18.1,19.09
5/19/2007 5:50,17.25,18.33
5/19/2007 6:00,16.98,17.95
5/19/2007 6:09,17.28,17.95
5/19/2007 6:20,17.72,18.14
5/19/2007 6:29,17.54,18.52
5/19/2007 6:40,16.36,17.56
5/19/2007 6:49,16.05,16.8
5/19/2007 7:00,16.16,16.99
5/19/2007 7:09,15.84,17.18
5/19/2007 7:20,15.53,17.18
5/19/2007 7:30,15,17.18
5/19/2007 7:39,15.02,16.22
5/19/2007 7:50,13.93,15.84
5/19/2007 7:59,12.12,15.84
5/19/2007 8:10,11.98,13.36
5/19/2007 8:19,11.41,13.55
5/19/2007 8:30,10.51,12.21
5/19/2007 8:39,9.81,11.44
5/19/2007 8:50,9,10.3
5/19/2007 9:00,8.12,9.91
5/19/2007 9:09,7.925,9.53
5/19/2007 9:20,8.25,9.34
5/19/2007 9:29,7.476,8.38
5/19/2007 9:40,7.958,9.34
5/19/2007 9:49,8.28,10.1
5/19/2007 10:00,7.839,9.53
5/19/2007 10:09,8.09,10.1
5/19/2007 10:20,8.32,9.72
5/19/2007 10:30,7.37,9.15
5/19/2007 10:39,6.727,8.77
5/19/2007 10:50,7.624,9.34
5/19/2007 10:59,7.295,10.49
5/19/2007 11:10,7.21,9.91
5/19/2007 11:19,9.08,12.21
5/19/2007 11:30,9.37,12.02
5/19/2007 11:39,10.17,13.16
5/19/2007 11:50,10.13,12.02
5/19/2007 12:00,10.04,11.83
5/19/2007 12:09,10.25,12.02
5/19/2007 12:20,9.56,11.83
5/19/2007 12:29,10.04,12.59
5/19/2007 12:40,10.49,12.02
5/19/2007 12:49,9.6,12.4
5/19/2007 13:00,10.87,13.16
5/19/2007 13:09,9.32,11.83
5/19/2007 13:20,11.38,13.74
5/19/2007 13:30,10.37,12.78
5/19/2007 13:39,11.65,14.69
5/19/2007 13:50,10.45,12.78
5/19/2007 13:59,10.9,13.93
5/19/2007 14:10,11.97,14.5
5/19/2007 14:19,11.47,13.74
5/19/2007 14:30,11.48,13.36
5/19/2007 14:39,11.41,13.93
5/19/2007 14:50,11,13.36
5/19/2007 15:00,12.51,14.89
5/19/2007 15:09,10.76,14.5
5/19/2007 15:20,11.26,13.93
5/19/2007 15:29,11.59,14.5
5/19/2007 15:40,11.36,14.31
5/19/2007 15:49,12.51,15.27
5/19/2007 16:00,11.77,13.93
5/19/2007 16:09,10.82,13.36
5/19/2007 16:20,12.38,14.5
5/19/2007 16:30,12.52,15.84
5/19/2007 16:39,10.23,12.97
5/19/2007 16:50,11.54,13.93
5/19/2007 16:59,11.28,14.31
5/19/2007 17:10,12.4,14.5
5/19/2007 17:19,12.37,14.89
5/19/2007 17:30,10.8,13.74
5/19/2007 17:39,11.51,13.74
5/19/2007 17:50,11.62,13.74
5/19/2007 18:00,11.5,13.16
5/19/2007 18:09,10.45,12.59
5/19/2007 18:20,10.36,11.83
5/19/2007 18:29,10.57,13.16
5/19/2007 18:40,11.28,13.36
5/19/2007 18:49,10.69,13.16
5/19/2007 19:00,9.39,11.44
5/19/2007 19:09,10.36,12.59
5/19/2007 19:20,9.1,10.68
5/19/2007 19:30,9.4,11.06
5/19/2007 19:39,9.06,10.49
5/19/2007 19:50,8.55,10.3
5/19/2007 19:59,8.45,9.34
5/19/2007 20:10,9.27,10.49
5/19/2007 20:19,9.86,10.49
5/19/2007 20:30,10.17,11.06
5/19/2007 20:39,9.46,10.1
5/19/2007 20:50,9.57,10.3
5/19/2007 21:00,10.37,10.87
5/19/2007 21:09,11.09,11.44
5/19/2007 21:20,11.22,11.63
5/19/2007 21:29,10.74,11.44
5/19/2007 21:40,11.06,11.83
5/19/2007 21:49,11.52,12.4
5/19/2007 22:00,12.02,12.97
5/19/2007 22:09,11.65,12.21
5/19/2007 22:20,12.15,13.16
5/19/2007 22:30,11.93,12.97
5/19/2007 22:39,11.96,12.78
5/19/2007 22:50,11.83,12.97
5/19/2007 22:59,12.09,12.97
5/19/2007 23:10,12.42,13.36
5/19/2007 23:19,12.93,13.55
5/19/2007 23:30,13.27,14.12
5/19/2007 23:39,13.56,14.12
5/19/2007 23:50,13.68,14.12
5/20/2007 0:00,13.51,13.93
5/20/2007 0:09,13.59,13.93
5/20/2007 0:20,13.27,13.74
5/20/2007 0:29,12.94,13.55
5/20/2007 0:40,12.9,13.36
5/20/2007 0:49,12.74,13.36
5/20/2007 1:00,13.6,14.12
5/20/2007 1:09,13.99,14.31
5/20/2007 1:20,14.33,15.08
5/20/2007 1:30,14.8,15.84
5/20/2007 1:39,15.09,16.22
5/20/2007 1:50,15.81,16.99
5/20/2007 1:59,15.59,16.22
5/20/2007 2:10,15.9,16.99
5/20/2007 2:19,16.5,16.99
5/20/2007 2:30,16.62,17.75
5/20/2007 2:39,16.53,17.18
5/20/2007 2:50,17.1,17.56
5/20/2007 3:00,17.24,17.75
5/20/2007 3:09,16.72,17.18
5/20/2007 3:20,15.45,16.42
5/20/2007 3:29,15.31,16.22
5/20/2007 3:40,15.55,16.22
5/20/2007 3:49,15.58,16.42
5/20/2007 4:00,14.79,15.65
5/20/2007 4:09,14.86,15.84
5/20/2007 4:20,14.97,15.84
5/20/2007 4:30,14.7,15.55
5/20/2007 4:39,15.29,16.61
5/20/2007 4:50,15.26,16.03
5/20/2007 4:59,15.23,16.42
5/20/2007 5:10,14.08,15.84
5/20/2007 5:19,12.77,14.31
5/20/2007 5:30,13.12,14.12
5/20/2007 5:39,12.85,14.31
5/20/2007 5:50,12.43,13.93
5/20/2007 6:00,11.68,12.97
5/20/2007 6:09,11.34,12.02
5/20/2007 6:20,10.74,11.44
5/20/2007 6:29,10.83,11.63
5/20/2007 6:40,11.13,11.63
5/20/2007 6:49,11.42,11.83
5/20/2007 7:00,11.68,12.59
5/20/2007 7:09,11.97,12.4
5/20/2007 7:20,12.43,12.97
5/20/2007 7:30,11.9,12.4
5/20/2007 7:39,11.55,12.02
5/20/2007 7:50,11.14,11.44
5/20/2007 7:59,10.66,11.63
5/20/2007 8:10,10.85,12.21
5/20/2007 8:19,9.78,11.44
5/20/2007 8:30,8.3,10.49
5/20/2007 8:39,7.261,9.15
5/20/2007 8:50,6.945,8.77
5/20/2007 9:00,6.454,8.57
5/20/2007 9:09,5.922,7.426
5/20/2007 9:20,6.062,7.618
5/20/2007 9:29,5.411,7.235
5/20/2007 9:40,5.399,6.853
5/20/2007 9:49,5.622,7.426
5/20/2007 10:00,5.296,7.235
5/20/2007 10:09,5.445,6.853
5/20/2007 10:20,5.355,6.47
5/20/2007 10:30,5.209,7.044
5/20/2007 10:39,5.343,6.47
5/20/2007 10:50,5.066,6.661
5/20/2007 10:59,4.658,7.426
5/20/2007 11:10,5.6,6.853
5/20/2007 11:19,5.019,7.235
5/20/2007 11:30,6.211,8.77
5/20/2007 11:39,6.568,8.77
5/20/2007 11:50,6.458,9.53
5/20/2007 12:00,6.94,9.72
5/20/2007 12:09,7.018,10.3
5/20/2007 12:20,7.87,10.1
5/20/2007 12:29,6.613,8.77
5/20/2007 12:40,7.835,10.1
5/20/2007 12:49,8.05,9.91
5/20/2007 13:00,8.14,10.1
5/20/2007 13:09,8.31,11.44
5/20/2007 13:20,7.903,10.3
5/20/2007 13:30,7.781,10.68
5/20/2007 13:39,8.44,10.3
5/20/2007 13:50,8.02,9.53
5/20/2007 13:59,7.707,9.91
5/20/2007 14:10,8.66,10.49
5/20/2007 14:19,8.39,11.06
5/20/2007 14:30,7.312,9.53
5/20/2007 14:39,7.849,10.3
5/20/2007 14:50,8.26,10.3
5/20/2007 15:00,8.35,10.49
5/20/2007 15:09,8.74,10.68
5/20/2007 15:20,8.2,10.68
5/20/2007 15:29,8.34,9.53
5/20/2007 15:40,7.627,9.53
5/20/2007 15:49,7.972,10.3
5/20/2007 16:00,8.13,9.91
5/20/2007 16:09,8.23,11.83
5/20/2007 16:20,8.05,10.1
5/20/2007 16:30,7.107,9.34
5/20/2007 16:39,7.152,8.77
5/20/2007 16:50,7.358,9.15
5/20/2007 16:59,7.103,9.72
5/20/2007 17:10,8.57,10.1
5/20/2007 17:19,9.05,10.68
5/20/2007 17:30,8.3,9.91
5/20/2007 17:39,7.777,9.91
5/20/2007 17:50,8.02,9.53
5/20/2007 18:00,7.869,9.15
5/20/2007 18:09,7.98,9.15
5/20/2007 18:20,8.02,8.77
5/20/2007 18:29,7.091,8.38
5/20/2007 18:40,7.443,9.15
5/20/2007 18:49,7.156,8.57
5/20/2007 19:00,7.765,9.15
5/20/2007 19:09,8.96,10.1
5/20/2007 19:20,8.29,10.1
5/20/2007 19:30,7.431,8.96
5/20/2007 19:39,7.122,8.77
5/20/2007 19:50,8.31,9.34
5/20/2007 19:59,7.418,8.96
5/20/2007 20:10,8.68,9.91
5/20/2007 20:19,9.22,10.1
5/20/2007 20:30,9.4,10.1
5/20/2007 20:39,10.24,11.06
5/20/2007 20:50,10.7,11.44
5/20/2007 21:00,10.81,11.06
5/20/2007 21:09,10.59,11.06
5/20/2007 21:20,11.01,11.63
5/20/2007 21:29,11.86,12.59
5/20/2007 21:40,11.76,12.21
5/20/2007 21:49,12.1,12.4
5/20/2007 22:00,12.03,12.59
5/20/2007 22:09,12.44,12.97
5/20/2007 22:20,12.14,12.59
5/20/2007 22:30,11.98,12.4
5/20/2007 22:39,12.08,12.59
5/20/2007 22:50,12.53,12.97
5/20/2007 22:59,12.34,12.59
5/20/2007 23:10,13.12,13.74
5/20/2007 23:19,13.34,13.74
5/20/2007 23:30,13.38,13.74
5/20/2007 23:39,13.86,14.5
5/20/2007 23:50,14.96,15.65
5/21/2007 0:00,15.07,15.65
5/21/2007 0:09,15.31,16.03
5/21/2007 0:20,15,15.65
5/21/2007 0:29,14.88,15.46
5/21/2007 0:40,14.78,15.46
5/21/2007 0:49,14.75,15.27
5/21/2007 1:00,14.74,15.65
5/21/2007 1:09,14.89,16.03
5/21/2007 1:20,13.99,15.08
5/21/2007 1:30,13.55,15.08
5/21/2007 1:39,13.3,14.5
5/21/2007 1:50,14.2,15.08
5/21/2007 1:59,14.36,15.27
5/21/2007 2:10,13.71,14.5
5/21/2007 2:19,15.2,16.22
5/21/2007 2:30,16.13,16.8
5/21/2007 2:39,15.53,16.61
5/21/2007 2:50,15.66,16.42
5/21/2007 3:00,15.61,16.8
5/21/2007 3:09,14.63,15.65
5/21/2007 3:20,14.46,15.27
5/21/2007 3:29,13.98,15.27
5/21/2007 3:40,13,14.31
5/21/2007 3:49,13.01,14.31
5/21/2007 4:00,14.3,14.89
5/21/2007 4:09,13.95,14.89
5/21/2007 4:20,12.24,13.55
5/21/2007 4:30,12.54,13.36
5/21/2007 4:39,12.92,13.55
5/21/2007 4:50,13.72,14.31
5/21/2007 4:59,13.12,14.12
5/21/2007 5:10,13.31,13.74
5/21/2007 5:19,13.19,13.55
5/21/2007 5:30,12.58,13.16
5/21/2007 5:39,12.05,12.78
5/21/2007 5:50,11.93,12.21
5/21/2007 6:00,11.61,11.83
5/21/2007 6:09,11.73,12.02
5/21/2007 6:20,12.02,12.4
5/21/2007 6:29,12.04,12.21
5/21/2007 6:40,12.06,12.4
5/21/2007 6:49,12.31,12.59
5/21/2007 7:00,12.35,12.78
5/21/2007 7:09,12.95,13.55
5/21/2007 7:20,12.93,13.36
5/21/2007 7:30,12.71,13.16
5/21/2007 7:39,12.25,12.97
5/21/2007 7:50,11.89,12.4
5/21/2007 7:59,10.72,11.63
5/21/2007 8:10,11.08,11.63
5/21/2007 8:19,10.4,11.25
5/21/2007 8:30,9.73,10.68
5/21/2007 8:39,9.18,10.3
5/21/2007 8:50,8.7,10.1
5/21/2007 9:00,8.36,9.72
5/21/2007 9:09,7.817,9.53
5/21/2007 9:20,8.1,9.72
5/21/2007 9:29,6.754,9.53
5/21/2007 9:40,7.393,9.53
5/21/2007 9:49,7.69,9.34
5/21/2007 10:00,7.269,8.96
5/21/2007 10:09,6.747,8.38
5/21/2007 10:20,6.865,8.38
5/21/2007 10:30,5.788,7.426
5/21/2007 10:39,6.534,8.38
5/21/2007 10:50,7.307,9.15
5/21/2007 10:59,7.401,9.72
5/21/2007 11:10,6.984,8.96
5/21/2007 11:19,8.09,12.21
5/21/2007 11:30,8.15,10.3
5/21/2007 11:39,8.32,11.06
5/21/2007 11:50,8.29,10.87
5/21/2007 12:00,8.91,11.44
5/21/2007 12:09,9.7,12.59
5/21/2007 12:20,9.39,10.87
5/21/2007 12:29,9.75,11.63
5/21/2007 12:40,9.73,11.83
5/21/2007 12:49,10.63,13.36
5/21/2007 13:00,10.05,13.16
5/21/2007 13:09,10.23,13.93
5/21/2007 13:20,10.39,13.36
5/21/2007 13:30,10.97,12.78
5/21/2007 13:39,10.67,12.59
5/21/2007 13:50,10.4,12.02
5/21/2007 13:59,9.91,12.4
5/21/2007 14:10,10.3,12.97
5/21/2007 14:19,10.49,13.36
5/21/2007 14:30,11.17,13.36
5/21/2007 14:39,10.92,13.93
5/21/2007 14:50,10.48,12.97
5/21/2007 15:00,11.4,14.12
5/21/2007 15:09,11.37,13.93
5/21/2007 15:20,10.59,13.93
5/21/2007 15:29,10.67,12.59
5/21/2007 15:40,11.77,13.93
5/21/2007 15:49,11.04,14.5
5/21/2007 16:00,11.98,14.31
5/21/2007 16:09,11.57,13.55
5/21/2007 16:20,11.54,14.31
5/21/2007 16:30,11.93,13.55
5/21/2007 16:39,11.45,14.69
5/21/2007 16:50,11.35,13.16
5/21/2007 16:59,11.58,13.74
5/21/2007 17:10,11.18,13.36
5/21/2007 17:19,11.81,14.12
5/21/2007 17:30,11.1,13.16
5/21/2007 17:39,10.73,12.21
5/21/2007 17:50,9.94,12.59
5/21/2007 18:00,10.76,12.4
5/21/2007 18:09,11.75,14.12
5/21/2007 18:20,11.91,14.12
5/21/2007 18:29,11.53,13.36
5/21/2007 18:40,11.57,13.93
5/21/2007 18:49,10.64,13.74
5/21/2007 19:00,12.92,14.12
5/21/2007 19:09,10.98,13.93
5/21/2007 19:20,11.27,13.74
5/21/2007 19:30,11.01,12.59
5/21/2007 19:39,10.2,11.44
5/21/2007 19:50,9.5,11.06
5/21/2007 19:59,10,11.83
5/21/2007 20:10,9.64,10.49
5/21/2007 20:19,9.79,10.87
5/21/2007 20:30,9.49,10.49
5/21/2007 20:39,9.87,10.68
5/21/2007 20:50,10.35,11.63
5/21/2007 21:00,11.22,11.63
5/21/2007 21:09,11.69,12.4
5/21/2007 21:20,11.53,12.4
5/21/2007 21:29,11.96,13.16
5/21/2007 21:40,12.75,13.93
5/21/2007 21:49,13.1,13.93
5/21/2007 22:00,13.05,14.31
5/21/2007 22:09,13.51,15.08
5/21/2007 22:20,13.76,14.89
5/21/2007 22:30,13.85,15.08
5/21/2007 22:39,13.85,15.08
5/21/2007 22:50,13.75,14.89
5/21/2007 22:59,13.86,14.89
5/21/2007 23:10,14.03,14.69
5/21/2007 23:19,14.27,15.65
5/21/2007 23:30,14.58,15.27
5/21/2007 23:39,14.04,15.08
5/21/2007 23:50,14.63,15.46
5/22/2007 0:00,15.07,15.46
5/22/2007 0:09,15.44,16.03
5/22/2007 0:20,15.86,16.22
5/22/2007 0:29,16.06,16.61
5/22/2007 0:40,16.49,17.18
5/22/2007 0:49,16.29,16.99
5/22/2007 1:00,16.49,17.37
5/22/2007 1:09,16.57,17.37
5/22/2007 1:20,15.94,17.37
5/22/2007 1:30,16.27,17.95
5/22/2007 1:39,16.38,18.33
5/22/2007 1:50,16.04,17.75
5/22/2007 1:59,15.65,17.56
5/22/2007 2:10,15.51,18.14
5/22/2007 2:19,15.02,16.99
5/22/2007 2:30,14.84,16.61
5/22/2007 2:39,14.48,16.42
5/22/2007 2:50,13.97,16.42
5/22/2007 3:00,13.94,15.84
5/22/2007 3:09,13.73,15.65
5/22/2007 3:20,13.16,15.27
5/22/2007 3:29,12.48,14.12
5/22/2007 3:40,12.27,13.55
5/22/2007 3:49,12.06,14.12
5/22/2007 4:00,12.28,13.74
5/22/2007 4:09,11.71,14.12
5/22/2007 4:20,11.86,12.78
5/22/2007 4:30,11.83,12.78
5/22/2007 4:39,12.15,13.55
5/22/2007 4:50,12.84,14.5
5/22/2007 4:59,12.32,13.74
5/22/2007 5:10,11.89,13.16
5/22/2007 5:19,11.41,12.78
5/22/2007 5:30,11.54,12.97
5/22/2007 5:39,11.55,12.59
5/22/2007 5:50,11.9,13.55
5/22/2007 6:00,12.71,13.93
5/22/2007 6:09,12.89,14.12
5/22/2007 6:20,13.14,14.31
5/22/2007 6:29,12.98,14.5
5/22/2007 6:40,13.03,14.5
5/22/2007 6:49,12.77,14.5
5/22/2007 7:00,12.25,13.74
5/22/2007 7:09,12.01,13.93
5/22/2007 7:20,12.15,13.93
5/22/2007 7:30,11.86,13.74
5/22/2007 7:39,11.31,14.31
5/22/2007 7:50,11.64,13.36
5/22/2007 7:59,10.69,13.74
5/22/2007 8:10,10.29,12.4
5/22/2007 8:19,10.19,13.16
5/22/2007 8:30,10,12.97
5/22/2007 8:39,10.63,13.55
5/22/2007 8:50,11.9,14.31
5/22/2007 9:00,10.97,13.36
5/22/2007 9:09,10.8,13.16
5/22/2007 9:20,9.54,12.78
5/22/2007 9:29,10.02,12.21
5/22/2007 9:40,9.41,11.83
5/22/2007 9:49,9.98,12.78
5/22/2007 10:00,11.66,13.93
5/22/2007 10:09,11.67,14.31
5/22/2007 10:20,12.27,14.89
5/22/2007 10:30,11.99,14.5
5/22/2007 10:39,12.78,14.89
5/22/2007 10:50,11.65,13.36
5/22/2007 10:59,12.33,14.69
5/22/2007 11:10,12.78,14.31
5/22/2007 11:19,12.65,14.69
5/22/2007 11:30,11.01,13.36
5/22/2007 11:39,10.52,13.55
5/22/2007 11:50,11.73,15.08
5/22/2007 12:00,11.76,13.36
5/22/2007 12:09,10.01,12.02
5/22/2007 12:20,10.51,12.78
5/22/2007 12:29,10.67,14.5
5/22/2007 12:40,9.59,11.83
5/22/2007 12:49,10.45,13.55
5/22/2007 13:00,10.79,14.69
5/22/2007 13:09,9.55,12.78
5/22/2007 13:20,12.84,15.27
5/22/2007 13:30,12.21,15.65
5/22/2007 13:39,9.31,12.78
5/22/2007 13:50,10.41,12.21
5/22/2007 13:59,11.14,13.36
5/22/2007 14:10,12.48,14.89
5/22/2007 14:19,12.51,15.27
5/22/2007 14:30,13.29,15.84
5/22/2007 14:39,12.27,14.31
5/22/2007 14:50,12.11,14.31
5/22/2007 15:00,13.23,15.84
5/22/2007 15:09,13.51,15.84
5/22/2007 15:20,11.69,14.89
5/22/2007 15:29,11.35,13.93
5/22/2007 15:40,10.98,13.16
5/22/2007 15:49,11.49,12.97
5/22/2007 16:00,10.72,12.59
5/22/2007 16:09,11.51,14.12
5/22/2007 16:20,13.2,15.65
5/22/2007 16:30,11.07,13.93
5/22/2007 16:39,11.37,13.74
5/22/2007 16:50,10.63,14.69
5/22/2007 16:59,11.43,13.36
5/22/2007 17:10,11.13,15.08
5/22/2007 17:19,9.69,12.59
5/22/2007 17:30,11.02,15.08
5/22/2007 17:39,13.94,16.22
5/22/2007 17:50,15.17,17.75
5/22/2007 18:00,14.81,17.18
5/22/2007 18:09,14.61,17.56
5/22/2007 18:20,15.89,18.9
5/22/2007 18:29,15.34,18.71
5/22/2007 18:40,12.39,15.65
5/22/2007 18:49,13.03,15.84
5/22/2007 19:00,13.28,16.99
5/22/2007 19:09,10.79,13.16
5/22/2007 19:20,12.52,15.27
5/22/2007 19:30,11.45,15.84
5/22/2007 19:39,14.66,17.18
5/22/2007 19:50,14.19,16.61
5/22/2007 19:59,11.12,13.74
5/22/2007 20:10,14.18,16.22
5/22/2007 20:19,12.96,15.84
5/22/2007 20:30,12.36,16.8
5/22/2007 20:39,14.29,16.99
5/22/2007 20:50,14.97,17.37
5/22/2007 21:00,14.47,17.37
5/22/2007 21:09,15.91,18.71
5/22/2007 21:20,15.5,17.18
5/22/2007 21:29,15.59,17.18
5/22/2007 21:40,15.07,16.99
5/22/2007 21:49,15.06,17.37
5/22/2007 22:00,15.04,17.18
5/22/2007 22:09,14.46,16.61
5/22/2007 22:20,14.33,16.22
5/22/2007 22:30,13.83,16.03
5/22/2007 22:39,13.24,15.65
5/22/2007 22:50,13.33,16.03
5/22/2007 22:59,12.85,15.46
5/22/2007 23:10,13.01,14.69
5/22/2007 23:19,13.08,15.65
5/22/2007 23:30,12.79,15.27
5/22/2007 23:39,13.26,15.46
5/22/2007 23:50,12.84,14.31
5/23/2007 0:00,12.64,14.89
5/23/2007 0:09,13.33,15.46
5/23/2007 0:20,13.76,15.65
5/23/2007 0:29,13.04,15.46
5/23/2007 0:40,12.95,14.69
5/23/2007 0:49,13.28,14.89
5/23/2007 1:00,13.1,14.69
5/23/2007 1:09,13.45,15.65
5/23/2007 1:20,13.76,16.42
5/23/2007 1:30,13.19,15.27
5/23/2007 1:39,13.76,16.22
5/23/2007 1:50,13.15,14.89
5/23/2007 1:59,13.06,14.69
5/23/2007 2:10,13.38,14.89
5/23/2007 2:19,13.36,14.89
5/23/2007 2:30,13.08,14.5
5/23/2007 2:39,13.11,14.89
5/23/2007 2:50,12.89,14.31
5/23/2007 3:00,13.14,14.89
5/23/2007 3:09,13.37,15.27
5/23/2007 3:20,12.53,14.12
5/23/2007 3:29,11.92,14.12
5/23/2007 3:40,11.56,13.55
5/23/2007 3:49,11.19,14.12
5/23/2007 4:00,12.64,14.31
5/23/2007 4:09,12.05,14.5
